 * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
 * Restarting with stat
172.31.98.241 - - [05/Oct/2015 12:49:04] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:04] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:04] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:05] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:05] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:21] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:21] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:21] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:21] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:22] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:23] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:31] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:31] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:31] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:31] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:32] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:33] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:50:09] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:50:09] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:50:09] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:50:09] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:50:10] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:50:11] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:50:35] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:50:35] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:50:35] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:50:35] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:50:35] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:50:35] "GET /api/categories HTTP/1.1" 200 -
